,feature,median,fold0,fold1,fold2,fold3,fold4
139,av_change_abs_roll_std_1000,41627.19486069679,34064.51066207886,64315.2474565506,69781.25169420242,2465.6222190856934,16925.654346466064
48,mean_change_rate_last_10000,41596.72993505001,35241.697368621826,54037.95281410217,43715.074123859406,12744.156784057617,169152.16111779213
128,av_change_abs_roll_mean_100,41399.364537239075,47313.55947113037,3540.8877868652344,86443.25894832611,35416.47322845459,172644.08381009102
150,av_change_abs_roll_mean_1000,41103.37900018692,31091.96113204956,44440.51828956604,64279.03819179535,16815.17827606201,71447.1354546547
106,av_change_abs_roll_mean_10,41026.77349281311,46887.741134643555,786.3631057739258,245923.46188020706,21559.052589416504,105687.23374843597
72,Moving_average_1500_mean,40748.63717186451,33871.2057800293,69906.90460777283,61380.93134737015,1068.3684921264648,1995.8356080055237
31,avg_first_10000,40519.58576107025,58232.58425140381,3179.03320980072,44320.68363952637,36036.831089019775,89165.15277194977
52,Rmin,40272.952489972115,22462.51488494873,106871.53456687927,93704.26530504227,1785.5340003967285,125.29759979248047
36,std_last_10000,40250.109713077545,31432.430755615234,140364.80523872375,66703.14658546448,2184.564708709717,3144.1304054260254
53,Imean,40030.62651824951,40030.62651824951,64443.04811668396,1681.7999362945557,19904.996475219727,97031.46903014183
131,ave_roll_std_1000,39878.580164670944,78.09629821777344,134254.78303909302,30864.113057613373,48893.047271728516,116672.00293421745
7,skew,39803.19593310356,32230.195625305176,158266.9540500641,62522.19685649872,68.19509887695312,19484.551168441772
137,q95_roll_std_1000,39800.348346710205,39800.348346710205,63264.66644001007,2398.268900871277,28236.976791381836,82941.17290091515
67,classic_sta_lta1_mean,39591.1581993103,39591.1581993103,94566.69180774689,1305.8039236068726,25593.398124694824,120701.99095320702
94,q99_roll_std_10,39460.9141664505,11356.439716339111,125617.14868450165,31652.536684036255,47269.291648864746,109153.0563659668
47,mean_change_rate_first_10000,39350.067118763924,30681.30331802368,112552.47211551666,61851.915962696075,32433.52459716797,5430.331258773804
49,Rmean,39068.889293670654,39068.889293670654,102243.75982093811,12776.330430984497,67.82430267333984,143458.28725099564
92,q05_roll_std_10,37988.17504405975,6536913.321834564,54045.54197502136,19856.8241147995,21930.808113098145,12689.475647687912
70,classic_sta_lta4_mean,37370.33078765869,37370.33078765869,85175.35026168823,1751.1293716430664,2440.6847801208496,140639.97563171387
18,q99,36846.0855833292,627.5955848693848,141842.790019989,95543.85290288925,7540.656524658203,25606.446922779083
39,max_first_10000,36551.36133956909,36551.36133956909,68637.93121147156,679.5244426727295,98018.60451507568,21449.67601799965
9,mean_change_rate,36431.61804962158,36431.61804962158,74028.56671619415,60.96160125732422,1169.205909729004,134588.38921165466
43,min_first_10000,36017.744440317154,30797.47880935669,69554.37940692902,37757.83298397064,9378.940906524658,81907.04700088501
59,Rstd_last_5000,35994.432899951935,127086.59396362305,45434.212060928345,26554.653738975525,23644.491024017334,3564.515424013138
108,abs_max_roll_mean_10,35098.10415160656,3370.906406402588,63989.05463504791,45673.83673334122,4388.380115509033,57226.41393876076
107,av_change_rate_roll_mean_10,34994.70296382904,23018.714389801025,70922.66868591309,92780.28411865234,0.0,5349.915966510773
136,q05_roll_std_1000,33821.36891555786,789210.3487625122,44998.57367229462,22644.164158821106,8204.129722595215,453.1345782279968
46,mean_change_rate_last_50000,32871.60442852974,32457.98775100708,114959.62797832489,34112.45446109772,18711.735412597656,7171.29319357872
0,mean,31082.480279922485,36734.55665206909,78358.38667011261,3538.349317550659,25430.40390777588,7694.642152309418
21,q01,30582.63397216797,741.7662963867188,78645.38623905182,39841.71703481674,30582.63397216797,4968.182850599289
62,Rmax_last_15000,30482.033004283905,26594.060222625732,120252.71125984192,31778.023931503296,2412.1751098632812,89023.4493842125
13,mean_change_abs,29788.357481002808,15404.44775390625,44172.267208099365,2132.577286720276,2882609.471775055,82694.20179843903
87,ave_roll_std_10,29310.49803161621,9187.904300689697,54898.08301258087,37760.80405807495,3024.431594848633,35146.6418838501
120,ave_roll_mean_100,28903.540649414062,5281.577438354492,43437.708475112915,28910.639929771423,28903.540649414062,1797.510802268982
121,std_roll_mean_100,28750.223186969757,58707.76914978027,19154.600568771362,47337.80703544617,2025.8076858520508,804.4582839012146
76,exp_Moving_average_3000_mean,28480.319270133972,8392.05178451538,22932.80529308319,34027.83324718475,34259.031200408936,105104.23267674446
84,MA_1000MA_std_mean,28408.452332377434,2432.7678031921387,170035.52066230774,37067.013842105865,5750.3563804626465,74175.16975235939
88,std_roll_std_10,26908.368942260742,5921.424373626709,125390.26083087921,32468.202320098877,21348.535564422607,37594.35088181496
147,q05_roll_mean_1000,25945.518478393555,25945.518478393555,152791.0092573166,33.004600524902344,4519.948192596436,47571.07431411743
102,q01_roll_mean_10,25860.41707801819,29554.76237487793,8344.62829208374,49483.66994190216,5625.11759185791,50013.88178706169
42,min_last_50000,25831.010601997375,17850.48232269287,28491.186695098877,85331.65845346451,0.0,37984.22437930107
16,count_big,25144.590159893036,0.0,136284.58582496643,99275.27445030212,651.5430946350098,0.0
37,max_first_50000,25122.796283721924,25122.796283721924,148762.6588306427,5109.124985694885,3301.2314987182617,54306.8290514946
25,abs_q99,25050.150469899178,1498.4093971252441,788767.4736766815,93502.4422917366,2599.8750953674316,2172.335964679718
123,min_roll_mean_100,24991.012887477875,19830.925701141357,34573.63817691803,71632.66943311691,7051.589488983154,22779.743835926056
79,MA_400MA_BB_high_mean,24825.101487398148,24655.81554031372,134927.03091716766,25332.95932865143,8568.933185577393,5667.052254676819
148,q95_roll_mean_1000,24761.281858205795,147387.551322937,4733.876145362854,28974.574263572693,929.7851028442383,20547.989452838898
89,max_roll_std_10,23884.907830238342,8859.10930633545,27270.64775276184,30125.519959926605,20499.167907714844,130864.55727910995
152,abs_max_roll_mean_1000,23809.37343788147,8659.137901306152,64114.6934671402,28859.451950073242,0.0,37027.72599196434
66,abs_trend,23693.818330287933,18821.665649414062,24341.300318717957,67118.45185661316,23046.33634185791,164044.87859344482
56,Imin,23628.527227401733,7831.312984466553,28894.265308380127,30847.21175479889,14458.167385101318,46948.553842544556
132,std_roll_std_1000,23481.793785095215,2980.783794403076,145945.3820438385,35306.428837776184,23481.793785095215,281.449791431427
6,kurtosis,23432.64910697937,9772.462688446045,60788.839690208435,86008.25731611252,1363.7789993286133,11584.6470246315
78,MA_400MA_std_mean,23356.2579934597,3170.055004119873,43201.17974472046,44912.12408018112,18559.037090301514,23526.898612499237
122,max_roll_mean_100,22904.523784399033,28848.93313217163,20923.054001808167,44780.250970840454,2527.1889114379883,20815.50933074951
68,classic_sta_lta2_mean,22429.86939239502,22429.86939239502,102001.08187484741,5377.2183265686035,7253.228870391846,6106203.316236973
81,MA_700MA_std_mean,22312.21683740616,2267.7951049804688,10310.529591560364,39567.18926858902,34313.90408325195,142170.9763557911
113,q01_roll_std_100,21794.230357646942,165256.92935562134,29483.995198249817,2307.8235149383545,4613.462661743164,14104.465517044067
133,max_roll_std_1000,21653.40291786194,12626.874408721924,146664.77999591827,4725.642596244812,30679.931427001953,36723.50763988495
64,Rmin_last_15000,20948.01036310196,3021.105297088623,58380.29498958588,46896.63986968994,7598.308490753174,16937.148142814636
71,Moving_average_700_mean,20858.77914428711,12423.70454788208,7018893.041006088,11536.331551551819,29293.85374069214,64926.84319448471
24,ave10,20838.666546344757,13300.325801849365,36449.50851917267,23351.446794509888,9017.544708251953,48440.31780266762
103,q05_roll_mean_10,20439.62994337082,4776.728973388672,41357.08748626709,25660.596933364868,14542.840202331543,135933.6223781109
93,q95_roll_std_10,20420.13087272644,13149.636558532715,124411.13145542145,5680.053743362427,27690.625186920166,59516.598841667175
41,min_first_50000,20271.707397460938,16826.37797164917,10308.146725654602,30645.2082195282,23717.036823272705,44142.449474573135
99,std_roll_mean_10,19831.490053653717,8108.081897735596,64375.08544540405,23739.29277229309,12454.916919708252,41798.663558244705
19,q95,19471.285446166992,4081.2259941101074,82153.6782989502,280.94010066986084,34861.34489822388,93433.27482557297
33,std_first_50000,19403.282395124435,20834.623901367188,15109.25787639618,21104.1539478302,14679.01379776001,87046.69525718689
2,max,19355.499082565308,10868.317806243896,177.96139907836914,1580614.471496582,27842.68035888672,112809.2055990696
101,min_roll_mean_10,19347.641201853752,11755.118495941162,40925.77346801758,21878.482103824615,7128.243877410889,187973.4125008583
142,ave_roll_mean_1000,19343.282169818878,1117.8141174316406,82497.55375766754,55353.975294589996,4429.299499511719,10450.669633626938
23,iqr,19246.806557178497,1544.0003929138184,129991.61175060272,25147.741945266724,12672.19030380249,58533.95650553703
44,min_last_10000,19091.430870056152,19091.430870056152,10865.892199516296,184993.5200676918,34821.8254776001,3407.6686458587646
138,q99_roll_std_1000,18870.835052728653,16268.38924407959,23116.579025268555,19738.316988945007,2913.241989135742,32203.326203107834
38,max_last_50000,18778.870775699615,21461.56660079956,7733.605891227722,5260563.307627678,3836.620304107666,353232.62895417213
40,max_last_10000,18671.7213909626,18846.308521270752,18147.960000038147,75689.54469919205,6048.161540985107,50148.888469696045
10,abs_mean,18637.39966726303,21299.885334014893,6320.781873703003,22255.210780143738,2041.2709159851074,2254358.999355316
112,min_roll_std_100,17784.99469089508,72790.17219161987,17784.99469089508,0.0,4741.485507965088,28259.09216618538
100,max_roll_mean_10,17723.26114463806,9228.765869140625,43957.07741641998,594.6200971603394,26217.756420135498,54583.76147222519
149,q99_roll_mean_1000,17721.563336372375,140391.54893875122,17721.563336372375,124.4660997390747,9984.137615203857,165377.02172231674
27,abs_q05,17671.0003875494,462.94499588012695,112978.31475067139,52224.14131164551,4731.990440368652,8998.457621335983
85,Hilbert_mean,17341.612590789795,17341.612590789795,56253.24844932556,2749.627435684204,11204.101432800293,60480.33967804909
114,q05_roll_std_100,17035.1199054718,2030684.847644806,17035.1199054718,9378.91695022583,4773.681449890137,54987.125440359116
86,Hann_window_mean,16974.802451133728,0.0,24695.525069236755,16974.802451133728,35506.44803237915,14779.56794309616
118,av_change_rate_roll_std_100,16351.417239189148,24157.9884223938,7646.947501182556,14845.008581161499,17857.825897216797,68704.72621321678
26,abs_q95,15592.96413719654,991.2429046630859,65813.79729175568,48543.188590049744,3994.243019104004,6418.712527036667
116,q99_roll_std_100,15431.607006072998,16848.1024017334,17782.957983016968,10330.480003356934,14015.111610412598,11220.908466815948
50,Rstd,14901.594713687897,16060.530643463135,12679.22542667389,13742.658783912659,32908.50388336182,114921.83148097992
98,ave_roll_mean_10,14701.950976848602,204.47769927978516,98942.7788143158,29327.580251693726,14637.87297821045,3752.407455921173
80,MA_400MA_BB_low_mean,14658.112922668457,13493.258605957031,21167.20988559723,12066.035725593567,15822.967239379883,96777.08662104607
57,Rmean_last_5000,13923.347857952118,30837.56549835205,263.35780143737793,13980.54220867157,13866.153507232666,5132.346648693085
115,q95_roll_std_100,13627.8051071167,13627.8051071167,28872.64097213745,8375.978594779968,121.71499633789062,77728.30258774757
111,max_roll_std_100,13149.31232213974,15027.785511016846,86.88809967041016,60316.589896678925,280.90149688720703,16203.194463253021
3,min,12508.547530651093,7477.576877593994,9375.96580696106,15641.129254341125,712733.1720581055,66346.66172146797
54,Istd,12496.658389091492,1688.0263023376465,44660.1014919281,12952.360654830933,12040.95612335205,34806.06912636757
17,q999,12386.07109451294,12386.07109451294,44494.98365402222,1112.3949031829834,10285.94921875,147877.79897117615
12,abs_max,12022.696329593658,6012.829475402832,184144.28374385834,9580.877060890198,14464.51559829712,612982.0219800472
105,q99_roll_mean_10,11971.059272766113,10933.161960601807,4198.33269405365,50278.997643470764,13008.95658493042,43210.69685912132
73,Moving_average_3000_mean,11456.48486328125,7522.126518249512,11456.48486328125,93684.75616836548,12289.804718017578,451.12960958480835
1,std,10996.669401168823,4097.482181549072,93185.75840187073,3264.79372882843,17895.856620788574,155581.92261481285
11,abs_std,10712.196385383606,2467.5402069091797,110533.7127904892,35446.164920806885,194.06549835205078,60.94643974304199
5,mad,10702.553740382195,8176.237983703613,153345.32076358795,15674.549813270569,1794.7764778137207,9479.713582277298
124,q01_roll_mean_100,9018.097553253174,25502.951889038086,8157.194083213806,9018.097553253174,3951.1005058288574,105701.7419629097
130,abs_max_roll_mean_100,7602.844110488892,1977.3495178222656,13228.338703155518,361.41240406036377,34600.52010345459,38563.773427248
82,MA_700MA_BB_high_mean,7104.4788591861725,6701.919589996338,42549.22012424469,7238.665282249451,946.6731986999512,111993.3316411972
28,abs_q01,5172.3564710617065,0.0,10755.629031181335,5172.3564710617065,21688.218368530273,4697.463668107986
83,MA_700MA_BB_low_mean,4520.602081298828,4520.602081298828,4072.302393913269,75392.38724422455,35750.85118484497,324.8280987739563
145,min_roll_mean_1000,4261.9256954193115,46737.96838378906,0.0,4261.9256954193115,982.0292053222656,137390.23836159706
91,q01_roll_std_10,4060.858814239502,83554.9276046753,92.84650421142578,2581.9211082458496,4060.858814239502,108827.16846990585
4,sum,3967.581337451935,4263.330913543701,461.54949951171875,3671.8317613601685,18113.48239517212,79911.18924212456
129,av_change_rate_roll_mean_100,3782.425597190857,19192.227489471436,3782.425597190857,2992.9843254089355,0.0,50223.68283081055
110,std_roll_std_100,3738.6718578338623,2137.2326049804688,1120.588493347168,1815910.7845964432,5340.111110687256,122220.68409585953
97,abs_max_roll_std_10,3132.4148502349854,724.1413955688477,3712.480302810669,2552.3493976593018,18262.901039123535,102938.42505073547
60,Rstd_last_15000,1057.2299041748047,677.1221961975098,998.8528060913086,1115.6070022583008,3919.5301933288574,14752.248560905457
