,feature,median,fold0,fold1,fold2,fold3,fold4
183,min_roll_mean_1000,3837.1688718795776,13711.159034729004,124.75900268554688,1195.0489883422852,11991.895950317383,3649.0234909057617
101,Imin_last_5000,3817.3010759353638,11114.12897491455,0.0,1940.039794921875,3886.0500106811523,5195.732192993164
23,q999,3783.0652809143066,1831.177001953125,961.1759796142578,6865.194999694824,11563.595970153809,5734.953559875488
92,Rmax_last_15000,3741.9748001098633,7694.709320068359,488.40699768066406,3595.557907104492,5208.884010314941,3762.4933166503906
106,classic_sta_lta2_mean,3735.0937700271606,6505.704002380371,895.9559936523438,5573.087089538574,3057.2179946899414,458.91500091552734
188,av_change_abs_roll_mean_1000,3729.9284896850586,16098.110862731934,951.5219955444336,4574.697006225586,2885.1599731445312,476.3970031738281
65,kurtosis_first_10000,3715.083125114441,12149.230979919434,0.0,0.0,11378.41901397705,4392.858505249023
163,q05_roll_mean_100,3674.7878580093384,4565.8850021362305,1027.6119842529297,14756.371147155762,1393.4669799804688,3925.161964416504
9,mean_change_rate,3645.663749694824,9087.57241821289,131.36700439453125,3346.289596557617,7454.164001464844,2365.012008666992
102,Imin_last_15000,3501.175849914551,5962.3809814453125,1350.7990112304688,9888.675483703613,2530.565963745117,152.4770050048828
100,Imax_last_15000,3455.2220125198364,5490.1469802856445,0.0,95.52059936523438,8439.270004272461,8631.620018005371
149,max_roll_std_100,3453.8710174560547,3453.8710174560547,570.8659973144531,12859.544326782227,16744.766967773438,2717.922996520996
10,abs_mean,3397.536979675293,3397.536979675293,134.49400329589844,10097.588600158691,3716.083038330078,220.40530395507812
3,min,3369.98539352417,3665.505989074707,0.0,3074.464797973633,9211.704978942871,7541.534034729004
6,kurtosis,3359.482578277588,4522.666000366211,127.53900146484375,2131.265312194824,9694.148048400879,8316.000389099121
165,q99_roll_mean_100,3311.0041999816895,4018.746971130371,273.3879928588867,2603.261428833008,4375.797996520996,12457.38387298584
77,mean_change_rate_first_10000,3310.8828315734863,12238.789031982422,0.0,0.0,11856.133018493652,3562.068405151367
153,q95_roll_std_100,3300.0710067749023,3300.0710067749023,640.3079986572266,7066.337783813477,21854.13201904297,2448.944999694824
134,av_change_rate_roll_std_10,3206.8894805908203,4453.969993591309,364.3810043334961,3206.8894805908203,13192.508964538574,2013.2140197753906
108,classic_sta_lta4_mean,3187.9522705078125,13273.843002319336,566.6709976196289,3187.9522705078125,1628.079978942871,5312.754722595215
66,kurtosis_last_10000,3145.2975101470947,14052.998977661133,0.0,141.10400390625,4337.013046264648,2706.7932739257812
160,max_roll_mean_100,3087.592742919922,8357.179016113281,0.0,4021.46981048584,0.0,2153.715675354004
138,max_roll_mean_10,3080.50887966156,6167.1130447387695,700.9400024414062,6811.836196899414,1535.682975769043,0.0
