,feature,median,fold0,fold1,fold2,fold3,fold4
298,iqr_2,9418.264289855957,13696.966285705566,21039.147906303406,4156.554864883423,5139.562294006348,4786.922799110413
820,abs_max_roll_mean_10,9409.368480443954,842.0064964294434,28359.970205307007,7930.842478275299,18372.168132781982,10887.89448261261
220,MA_700MA_std_mean_1,9383.39617049694,1931.2034873962402,16538.587469100952,11867.460398197174,1572.5482902526855,21147.88990020752
647,MA_700MA_BB_high_mean_7,9371.879671812057,288.0319061279297,14978.743363380432,19641.431756973267,6234.155323028564,11110.371708869934
400,sum_4,9344.035096526146,59.915000915527344,38967.196701049805,20083.131314754486,8616.547035217285,3257.0446968078613
732,mean_change_abs_9,9275.290587306023,4186.553073883057,23771.290484428406,10971.536425113678,2261.303497314453,17600.798800468445
715,exp_Moving_average_3000_mean_8,9266.956733226776,2855.4729080200195,11730.29123878479,7874.3703689575195,29065.184009552002,10659.543097496033
692,q01_8,9266.359377145767,2188.5469131469727,11625.630198478699,21327.78250360489,189.02679443359375,24870.911980628967
842,abs_max_roll_mean_100,9200.32893204689,174.31500244140625,13840.311022758484,26930.55564546585,89.15509796142578,11393.344851493835
96,std_first_50000_0,9153.780260562897,1290.4888000488281,7040.6165952682495,11266.943925857544,130466.99503326416,23353.031322479248
27,FFT_Mag_01q7500,9124.515018463135,9124.515018463135,4304.742997169495,12332.756059646606,9303.368202209473,682.6862964630127
277,skew_2,9106.045576810837,3507.115608215332,8484.443801879883,9727.64735174179,12800.1526222229,84787.04140853882
68,FFT_Mag_std17500,9078.285911560059,10375.183898925781,3461.4016857147217,11918.132890701294,2509.9415893554688,11198.8106508255
718,MA_700MA_BB_high_mean_8,9019.432828903198,96.54979705810547,25469.36725139618,11993.727172851562,2249.3369750976562,13072.177788734436
135,med_0,8988.976482868195,0.0,334.0140018463135,873995.807820797,221540.20655441284,17643.938963890076
620,q05_7,8959.502434492111,13717.10566329956,14576.575847625732,4201.899205684662,2760.992702484131,2662.7478981018066
684,sum_8,8956.550399780273,663.6207962036133,17249.480003356934,0.0,3236656.3792419434,31173.582035064697
493,classic_sta_lta1_mean_5,8897.354699492455,4178.439296722412,25805.68070602417,14235.244529247284,962.8731994628906,8587.867486000061
26,FFT_Phz_std5000,8872.307934761047,13071.502578735352,22733.340322494507,3437.637275695801,892.3644027709961,4673.113290786743
404,mean_change_rate_last_10000_4,8868.714434146881,0.0,17375.214401245117,20555.45970106125,1779.6545906066895,9049.821667671204
727,ave10_8,8862.148995399475,10128.170280456543,3762.6613759994507,15252.081624031067,1340.3393020629883,14788.195063591003
216,Moving_average_6000_mean_1,8806.045196771622,11772.706386566162,7817.158133506775,14227.197629451752,1232.113624572754,3285.585590362549
616,mean_change_rate_first_10000_7,8775.723874688148,0.0,39224.050028800964,14405.475689411163,765.3219985961914,10348.709904670715
323,max_last_50000_3,8718.706862330437,7314.804885864258,16723.249180793762,12930.412791728973,2156.354778289795,3327.5588274002075
13,FFT_Mag_mean2500,8692.813648223877,1280.4405899047852,18900.707564353943,11163.604667663574,0.0,26981.22787952423
744,min_first_50000_9,8690.205775499344,12141.129413604736,10385.586512565613,6994.825038433075,1682.1436080932617,2845.474097251892
844,std_roll_std_1000,8657.994367837906,531.8515968322754,31856.684574127197,11366.708624839783,2959.569118499756,37159.74656486511
125,abs_q99_0,8633.725722074509,79.222900390625,15929.627326011658,11485.226662635803,126.88800048828125,31250.89569568634
196,abs_q95_1,8553.78726363182,1596.183708190918,26199.55398464203,24604.29385471344,833.3884963989258,4007.3357458114624
722,MA_400MA_BB_low_mean_8,8525.85318493843,4323.897891998291,15688.976477622986,14073.589869499207,2677.5897064208984,7852.962489128113
570,Moving_average_3000_mean_6,8519.097019433975,6535.03182220459,14471.292611122131,23001.066485881805,648.1206016540527,4315.725293159485
508,MA_400MA_BB_high_mean_5,8514.34373319149,58.61520004272461,39708.88364982605,11332.919910907745,2350.2719078063965,12815.651017189026
210,classic_sta_lta2_mean_1,8507.999529123306,2674.043613433838,16589.97910785675,4377.726089000702,210253.20608520508,12638.27296924591
23,FFT_Mag_std5000,8499.899589300156,843.3566131591797,21163.611647605896,25038.52463245392,2089.5564041137695,5996.315048217773
287,Moving_average_6000_mean_2,8497.599725723267,6481.614994049072,14545.55392074585,18541.052363872528,3756.147285461426,3532.0014057159424
596,std_first_10000_7,8489.962937951088,5829.480113983154,11229.236699104309,9376.7905459404,1257.0894927978516,12389.54258441925
118,mean_change_rate_first_10000_0,8468.180095672607,8468.180095672607,48282.799142837524,1223.3473825454712,0.0,12952.592176437378
157,q999_0,8458.629605293274,305.1623001098633,15408.092514038086,17471.19416284561,2698.7906036376953,9060.631803512573
259,mean_change_rate_first_50000_2,8444.890879154205,0.0,29772.633409500122,34540.54828119278,621.3703956604004,2003.4650535583496
816,q95_roll_mean_10,8419.987921237946,23775.806770324707,3754.336995124817,8298.18658542633,8541.78925704956,6596.398041725159
510,MA_1000MA_std_mean_5,8408.17471241951,913.8071975708008,26877.710203170776,10906.29721736908,2258.4879837036133,25034.95459461212
15,FFT_Mag_max2500,8335.619067430496,2203.0112113952637,26733.442635536194,27183.43980884552,703.6078071594238,2139.4887952804565
695,abs_q05_8,8265.8616065979,10054.460350036621,0.0,13480.70824098587,4961.612823486328,8990.877950668335
669,avg_first_50000_8,8221.73390841484,5709.5319747924805,10438.741513252258,31483.16686820984,392.1109046936035,8369.331072807312
553,abs_q05_6,8130.849119186401,5410.811424255371,8130.849119186401,19848.4545006752,11523.609283447266,2627.0623121261597
864,abs_max_roll_mean_1000,8106.231785058975,4361.938041687012,9354.329699516296,11485.077916622162,3831.5770111083984,29400.1323223114
309,abs_min_3,8046.668065071106,4173.349517822266,8929.050859451294,17646.292309761047,7164.285270690918,18530.92868423462
368,MA_1000MA_std_mean_3,7996.8807154893875,1163.29390335083,27507.101517677307,10274.74298620224,1399.1625022888184,16918.04452228546
372,ave10_3,7984.853653430939,3069.753505706787,19606.38995742798,9623.22036933899,2409.9994354248047,20237.919548034668
443,ave10_4,7983.194824457169,8951.962802886963,5843.885605812073,8696.297897338867,0.0,12087.956996917725
588,max_7,7971.830095529556,2773.66109085083,15496.42807674408,14464.421055793762,2324.3742027282715,7324.619117736816
412,abs_q01_4,7965.575313568115,289580.6534500122,8056.9237241744995,6968.854292392731,4940.179595947266,7874.226902961731
40,FFT_Mag_mean10000,7930.068410396576,1996.6877899169922,19799.155599594116,245992.67825365067,233.73990631103516,4962.215126037598
28,FFT_Mag_10q7500,7912.219945907593,2390.004196166992,17288.590700149536,17323.03727197647,361.5811004638672,5985.142443656921
84,FFT_Rmean_first_18000,7908.329449415207,6171.232021331787,13119.621733665466,29121.174108028412,2687.5446166992188,3739.4011993408203
52,FFT_Phz_mean12500,7880.355349302292,7365.988697052002,9423.455306053162,23182.2951464653,79.95939636230469,4791.298590660095
725,q999_8,7872.604353427887,7523.251300811768,8221.957406044006,4560.436674118042,9347.713096618652,16678.65176963806
134,skew_0,7859.72692489624,7859.72692489624,25054.520844459534,4801.884240150452,0.0,42097.693311691284
424,classic_sta_lta3_mean_4,7838.063101768494,5423.52751159668,10703.89241027832,8642.908298492432,2732.509941101074,15321.610129356384
192,q95_1,7818.958436489105,4732.35290145874,15608.8265209198,8660.277190208435,6977.639682769775,17299.118372917175
765,abs_q99_9,7811.251249790192,8924.45267868042,5976.575595855713,6698.049820899963,9408.995662689209,9482.720100402832
146,exp_Moving_average_300_mean_0,7771.847645521164,4484.045600891113,45646.784324645996,17635.253779411316,1690.8827781677246,665.0967054367065
152,MA_400MA_std_mean_0,7763.771074414253,151.86139678955078,21684.99702835083,10301.074300289154,2038.7304992675781,20311.06617641449
401,mean_change_rate_first_50000_4,7739.557936191559,0.0,7917.12661075592,59318.64064216614,7561.989261627197,24611.53362751007
574,exp_Moving_average_30000_mean_6,7730.001358747482,8788.266025543213,4906.1922998428345,12304.772675514221,1642.94868850708,8612.773554801941
215,Moving_average_3000_mean_1,7719.2857093811035,7719.2857093811035,21980.51753139496,4161.2094922065735,4848.568675994873,17295.597981452942
128,trend_0,7717.206674575806,3866.126796722412,9000.899967193604,31401.846676826477,0.0,14121.143635749817
817,q99_roll_mean_10,7714.146665930748,1736.7644004821777,22471.699990272522,13268.656726360321,1305.855312347412,7925.582768440247
160,mean_1,7699.474417209625,8799.399333953857,4356.634304046631,15749.618119239807,1647.1277770996094,11863.856635093689
658,std_8,7687.867123126984,4814.1731033325195,16308.949182510376,22060.08400440216,269.5270004272461,817.647500038147
628,abs_mean_7,7644.754909515381,7644.754909515381,9929.161571502686,0.0,727.9655914306641,14091.028784751892
19,FFT_Mag_10q5000,7630.857778310776,502.35429763793945,10007.025605201721,13700.855109214783,2248.762496948242,18762.936544418335
267,abs_q95_2,7614.855443954468,9095.323364257812,4314.232616424561,10011.237466812134,5404.975914001465,8408.218364715576
740,avg_first_50000_9,7591.980506896973,7591.980506896973,19864.64784526825,2391.332208633423,4961.474563598633,7744.013829231262
301,ave10_2,7561.822303771973,7561.822303771973,9282.737196922302,2542.2525606155396,2642.424602508545,9535.20967388153
633,med_7,7542.275806427002,7542.275806427002,8977.840311050415,2096.1594491004944,981.6408004760742,9162.61730670929
585,ave10_6,7527.337003707886,9540.400505065918,38414.0351934433,3200.8297872543335,2443.9972038269043,5514.2735023498535
90,max_0,7513.987201690674,1505.1893043518066,9516.919834136963,9936.666483402252,579.9299011230469,24615.363966941833
207,med_1,7492.860084533691,8416.79690170288,451.9233922958374,15926.75268983841,7492.860084533691,0.0
565,classic_sta_lta2_mean_6,7455.445702433586,3017.539691925049,10607.873198509216,8934.747705936432,919.7514953613281,13856.573267936707
821,ave_roll_std_100,7346.230655550957,320.7864990234375,15449.98996925354,10497.320333003998,0.0,9283.407895088196
670,avg_last_50000_8,7330.245973110199,8377.423969268799,1720.6601867675781,10021.684545516968,1639.9210929870605,12190.848546981812
167,abs_min_1,7326.034382343292,10457.89892578125,662.9356002807617,8025.062688827515,1461.9350852966309,12591.745752334595
434,MA_700MA_BB_high_mean_4,7322.010195016861,0.0,13990.594731330872,2811.321331501007,11832.699058532715,30934.423155784607
794,MA_1000MA_std_mean_9,7287.931321501732,3667.4663124084473,17095.73336315155,8494.752991199493,2808.1899909973145,55241.89659023285
451,abs_min_5,7261.401918888092,17790.378398895264,5406.043200492859,9338.332075119019,811.2521133422852,436.3616008758545
388,avg_last_10000_4,7260.646095752716,8297.881252288818,236.8071985244751,11248.773453712463,0.0,12763.537406921387
340,abs_q05_3,7259.3689975738525,9253.681106567383,5335.71688079834,25149.251351833344,0.0,7224.039001464844
801,max_roll_std_10,7212.86016702652,1371.3249855041504,40597.24234390259,7212.86016702652,8014.043781280518,1933.2868061065674
410,abs_q99_4,7209.245468854904,8269.304027557373,317.5726947784424,8234.10995388031,4605.178546905518,22739.51767730713
805,q95_roll_std_10,7208.5024445056915,9877.279792785645,4140.810296058655,0.0,1104716.4711494446,16345.64990234375
790,MA_700MA_BB_low_mean_9,7181.5832533836365,791.6912040710449,9511.084951400757,18407.78274154663,3822.0374908447266,9211.778429031372
781,Moving_average_700_mean_9,7176.584813833237,4464.517688751221,7281.740613937378,7071.4290137290955,8231.804805755615,16581.55762386322
651,MA_400MA_BB_low_mean_7,7168.772936701775,4516.073936462402,52254.34984779358,15095.145213603973,1336.7378959655762,4531.936298370361
343,abs_trend_3,7157.85951256752,1576.5291023254395,12991.026009559631,15158.435841083527,0.0,7031.941469192505
529,avg_first_10000_6,7152.384984135628,4056.0782012939453,32565.89042854309,8564.662333011627,2305.557804107666,7994.399701118469
507,MA_400MA_std_mean_5,7147.970449924469,266.50440979003906,10158.702621459961,10750.191776275635,3213.0218048095703,9083.337384223938
605,min_last_10000_7,7145.156295061111,4351.005512237549,8489.98390865326,8076.539889335632,0.0,81043.73879909515
31,FFT_Mag_mean7500,7103.398562192917,1386.2336044311523,20516.445239067078,20519.5102186203,3255.4577026367188,1458.2188968658447
523,std_first_50000_6,7085.835597753525,4911.64119720459,7974.180884361267,10596.354279994965,4739.592823028564,7728.760154724121
737,std_last_50000_9,7076.958062410355,5095.974597930908,10486.16053199768,7076.958062410355,9093.970748901367,2622.451907157898
133,kurt_0,7076.4914627075195,1688.538990020752,17495.27267742157,8872.475620269775,2368.7723999023438,9241.017023086548
3,FFT_Mag_99q0,7070.827471494675,3397.8693237304688,17890.738221168518,6500.831087589264,29198.4776763916,7640.823855400085
55,FFT_Mag_10q15000,7050.741645336151,5176.214302062988,7675.584093093872,7755.616414546967,1011.3744812011719,23098.539631843567
594,std_first_50000_7,7030.4912763834,10893.41985321045,157.01669883728027,888.4154725074768,85608.19263839722,12586.073291778564
314,avg_first_50000_3,7024.678247690201,4740.090713500977,12665.952553749084,15546.96299791336,5346.334861755371,2383.2521018981934
317,avg_last_10000_3,7024.2065234184265,3650.6487998962402,8260.574613571167,16009.513230323792,2646.3340187072754,8092.801340103149
599,avg_last_50000_7,7023.505960822105,4869.5555419921875,15997.47596168518,7741.489433765411,2652.297389984131,8377.862763404846
571,Moving_average_6000_mean_6,7018.78860104084,3817.7998123168945,20393.680205345154,8085.784863948822,954.751708984375,12608.187951087952
39,FFT_Mag_99q10000,7007.623258113861,2830.06058883667,25157.639191627502,8400.144147872925,2726.353199005127,9361.824193000793
281,classic_sta_lta2_mean_2,7004.785675525665,834.8102951049805,18629.354917526245,31553.975257396698,877.0648994445801,4277.488744735718
176,min_first_50000_1,7001.19208419323,6539.6664962768555,10661.426440238953,8385.768847942352,715.3724060058594,1527.8101558685303
242,std_last_10000_2,7000.070679664612,2159.19979095459,8613.69430923462,9104.7229013443,1852.6282768249512,28723.40456676483
420,med_4,6990.7903525829315,8216.3892288208,0.0,7951.655598640442,2120.825107574463,14033.840991973877
82,FFT_Rmax_first_6000,6975.432134389877,7737.090065002441,4690.458342552185,19391.726245880127,0.0,16684.423931121826
354,classic_sta_lta4_mean_3,6958.405723810196,3868.90380859375,7988.239695549011,10136.576509952545,4548.012393951416,14662.161448478699
64,FFT_Mag_10q17500,6955.440891265869,6955.440891265869,40016.81398105621,4109.480387687683,1538.5702819824219,12043.666152000427
246,avg_last_10000_2,6953.621347308159,4519.742218017578,30986.440551757812,14255.258735179901,151.7425994873047,366.6670036315918
250,min_last_10000_2,6940.484026193619,2639.2429275512695,22401.1302318573,7197.7257351875305,6683.242317199707,9068.929475784302
750,max_first_10000_9,6940.188617706299,6940.188617706299,42931.23554611206,4871.489543914795,792.949592590332,18644.43537712097
144,Moving_average_3000_mean_0,6898.939705371857,6645.5050048828125,7152.374405860901,3134.3128299713135,9842.040489196777,16098.989520072937
485,abs_trend_5,6869.79626750946,3057.87797164917,8140.435699462891,11045.014296531677,2452.147304534912,18379.39146232605
