,feature,median,fold0,fold1,fold2,fold3,fold4
55,sum_first_50000,43.575124740600586,69.72019958496094,0.0,0.0,113.21399688720703,288.2522964477539
20,max_to_min,43.247138023376465,49.42530059814453,0.0,162.2447967529297,0.0,71.33830261230469
63,kurtosis_first_50000,42.463375091552734,130.81300354003906,0.0,104.4469985961914,0.0,0.0
25,q95,41.84040069580078,0.0,254.58309173583984,0.0,83.68080139160156,122.8290023803711
125,ave_roll_std_10,36.18096208572388,59.749698638916016,0.0,0.0,57.42449951171875,89.34349822998047
72,median_last_50000,36.09502601623535,0.0,72.75980377197266,48.12670135498047,0.0,132.4320068359375
149,max_roll_std_100,35.33282470703125,0.0,141.331298828125,163.8931999206543,0.0,0.0
176,q99_roll_std_1000,34.56637382507324,55.30619812011719,0.0,0.0,99.10880279541016,70.40679931640625
38,abs_ave10,34.29745101928711,350.3370056152344,0.0,68.59490203857422,0.0,0.0
123,Hilbert_mean,33.231449127197266,0.0,66.46289825439453,0.0,134.5570068359375,67.50479888916016
45,std_first_10000,31.948450088500977,63.89690017700195,281.40699768066406,0.0,0.0,0.0
98,Istd_last_15000,30.855600357055664,0.0,0.0,191.7958984375,103.94000244140625,61.71120071411133
10,abs_mean,30.200961112976074,80.53589630126953,0.0,108.28099822998047,0.0,0.0
147,ave_roll_std_100,30.014249801635742,0.0,316.6175003051758,0.0,73.502197265625,60.028499603271484
82,Rmin,27.961549758911133,55.923099517822266,72.32980346679688,0.0,0.0,0.0
57,sum_first_10000,27.949100494384766,0.0,111.79640197753906,247.9347915649414,0.0,0.0
78,mean_change_rate_last_10000,27.87033748626709,74.3208999633789,0.0,135.58799743652344,0.0,0.0
188,av_change_abs_roll_mean_1000,27.51889991760254,272.56750106811523,55.03779983520508,0.0,0.0,0.0
155,av_change_abs_roll_std_100,27.101499557495117,0.0,108.40599822998047,3236.8408279418945,0.0,0.0
107,classic_sta_lta3_mean,24.62529945373535,49.2505989074707,129.07930374145508,0.0,0.0,0.0
169,ave_roll_std_1000,23.369574546813965,0.0,94.89749908447266,93.47829818725586,0.0,0.0
65,kurtosis_first_10000,20.115862369537354,53.64229965209961,0.0,79.13099670410156,0.0,0.0
47,max_first_50000,19.00512456893921,55.590999603271484,0.0,48.224998474121094,0.0,0.0
71,median_first_50000,18.026025772094727,0.0,304.25609970092773,72.1041030883789,0.0,0.0
108,classic_sta_lta4_mean,16.39490032196045,131.1592025756836,0.0,0.0,180.80580139160156,0.0
94,Rmin_last_15000,15.978850364685059,0.0,63.915401458740234,137.32819366455078,0.0,0.0
14,abs_sum,15.022375106811523,120.17900085449219,0.0,0.0,188.0570068359375,0.0
13,abs_min,14.565125465393066,0.0,58.260501861572266,204.9282989501953,0.0,0.0
101,Imin_last_5000,14.251999855041504,114.01599884033203,0.0,0.0,58.46189880371094,0.0
40,avg_last_50000,13.539750099182129,108.31800079345703,0.0,0.0,58.44900131225586,0.0
172,min_roll_std_1000,12.942475318908691,0.0,51.769901275634766,607.2163925170898,0.0,0.0
88,Rmean_last_15000,12.937462329864502,103.49969863891602,0.0,0.0,48.21540069580078,0.0
143,q99_roll_mean_10,12.275175094604492,0.0,49.10070037841797,436.4673042297363,0.0,0.0
3,min,8.419625282287598,67.35700225830078,0.0,0.0,259.0750961303711,0.0
48,max_last_50000,6.695712566375732,53.56570053100586,0.0,0.0,49.141998291015625,0.0
68,skew_last_50000,0.0,47.747398376464844,0.0,0.0,0.0,0.0
42,avg_last_10000,0.0,361.9620056152344,0.0,0.0,0.0,0.0
134,av_change_rate_roll_std_10,0.0,103.26200103759766,0.0,0.0,0.0,72.28369903564453
181,std_roll_mean_1000,0.0,88.33399963378906,0.0,0.0,0.0,1782.489486694336
145,av_change_rate_roll_mean_10,0.0,151.68059539794922,0.0,0.0,0.0,66.03949737548828
182,max_roll_mean_1000,0.0,178.80779647827148,0.0,0.0,0.0,0.0
7,skew,0.0,85.80670166015625,0.0,0.0,0.0,0.0
175,q95_roll_std_1000,0.0,184.6299057006836,0.0,0.0,0.0,0.0
92,Rmax_last_15000,0.0,198.12139129638672,0.0,0.0,0.0,0.0
159,std_roll_mean_100,0.0,208.0196990966797,0.0,0.0,0.0,63.76459884643555
97,Istd_last_5000,0.0,274.8689956665039,0.0,0.0,0.0,0.0
41,avg_first_10000,0.0,63.72330093383789,0.0,0.0,0.0,0.0
114,exp_Moving_average_3000_mean,0.0,60.91360092163086,0.0,0.0,0.0,0.0
77,mean_change_rate_first_10000,0.0,352.99290466308594,0.0,0.0,0.0,95.0342025756836
174,q05_roll_std_1000,0.0,1800.9779663085938,0.0,0.0,0.0,0.0
141,q05_roll_mean_10,0.0,0.0,91.06929779052734,0.0,0.0,402.2899932861328
75,mean_change_rate_first_50000,0.0,187.4129981994629,0.0,0.0,0.0,0.0
16,abs_kurtosis,0.0,83.8386001586914,0.0,0.0,0.0,0.0
69,skew_first_10000,0.0,80.8135986328125,0.0,0.0,0.0,0.0
111,Moving_average_3000_mean,0.0,70.21869659423828,0.0,0.0,0.0,0.0
127,max_roll_std_10,0.0,0.0,0.0,0.0,0.0,0.0
59,mad_first_50000,0.0,59.3125,0.0,0.0,0.0,0.0
136,ave_roll_mean_10,0.0,0.0,0.0,0.0,135.14599609375,0.0
137,std_roll_mean_10,0.0,0.0,0.0,259.0869026184082,0.0,0.0
160,max_roll_mean_100,0.0,55.085899353027344,0.0,0.0,0.0,0.0
53,min_first_10000,0.0,52.10110092163086,0.0,0.0,0.0,0.0
124,Hann_window_mean,0.0,0.0,0.0,0.0,176.2342987060547,0.0
118,MA_400MA_BB_low_mean,0.0,0.0,0.0,213.17330169677734,0.0,34012.25421142578
126,std_roll_std_10,0.0,48.68410110473633,0.0,0.0,0.0,0.0
96,Imean_last_15000,0.0,93.87760162353516,0.0,0.0,0.0,0.0
121,MA_700MA_BB_low_mean,0.0,0.0,0.0,269.7136993408203,0.0,0.0
83,Imean,0.0,87.75260162353516,0.0,0.0,0.0,0.0
131,q95_roll_std_10,0.0,0.0,0.0,0.0,0.0,95.41500091552734
119,MA_700MA_std_mean,0.0,0.0,0.0,0.0,0.0,184.95389556884766
113,exp_Moving_average_300_mean,0.0,0.0,125.76899719238281,0.0,108.36699676513672,0.0
120,MA_700MA_BB_high_mean,0.0,0.0,0.0,0.0,0.0,88.82319641113281
32,abs_q99,0.0,0.0,81.7969970703125,0.0,61.99209976196289,0.0
129,q01_roll_std_10,0.0,0.0,0.0,0.0,0.0,0.0
171,max_roll_std_1000,0.0,0.0,0.0,0.0,0.0,0.0
180,ave_roll_mean_1000,0.0,0.0,204.0102996826172,0.0,0.0,0.0
186,q95_roll_mean_1000,0.0,0.0,0.0,0.0,99.06829833984375,374.7452964782715
132,q99_roll_std_10,0.0,0.0,98.84549713134766,0.0,0.0,231.38169860839844
170,std_roll_std_1000,0.0,0.0,0.0,0.0,0.0,0.0
152,q05_roll_std_100,0.0,4739.418403625488,0.0,0.0,0.0,0.0
116,MA_400MA_std_mean,0.0,0.0,0.0,169.6407012939453,0.0,552.0820999145508
151,q01_roll_std_100,0.0,0.0,0.0,553.5111999511719,108.18299865722656,0.0
133,av_change_abs_roll_std_10,0.0,0.0,0.0,79.39510345458984,0.0,0.0
139,min_roll_mean_10,0.0,0.0,0.0,0.0,0.0,3595.323928833008
189,av_change_rate_roll_mean_1000,0.0,0.0,0.0,64.26750183105469,0.0,63.75279998779297
128,min_roll_std_10,0.0,0.0,0.0,0.0,0.0,0.0
153,q95_roll_std_100,0.0,0.0,207.15129852294922,0.0,0.0,155.60440063476562
117,MA_400MA_BB_high_mean,0.0,0.0,0.0,0.0,0.0,74.3145980834961
164,q95_roll_mean_100,0.0,0.0,191.22640228271484,0.0,0.0,0.0
165,q99_roll_mean_100,0.0,0.0,291.7562942504883,0.0,63.19499969482422,0.0
178,av_change_rate_roll_std_1000,0.0,0.0,0.0,0.0,0.0,90.75080108642578
142,q95_roll_mean_10,0.0,0.0,0.0,0.0,0.0,61.989601135253906
148,std_roll_std_100,0.0,0.0,191.25889587402344,0.0,73.23819732666016,0.0
154,q99_roll_std_100,0.0,0.0,0.0,0.0,0.0,0.0
0,mean,0.0,0.0,116.46499633789062,0.0,0.0,71.4968032836914
187,q99_roll_mean_1000,0.0,0.0,93.22679901123047,0.0,0.0,180.71889877319336
157,abs_max_roll_std_100,0.0,0.0,0.0,247.97150421142578,0.0,0.0
158,ave_roll_mean_100,0.0,0.0,0.0,0.0,0.0,69.13269805908203
161,min_roll_mean_100,0.0,0.0,0.0,0.0,0.0,0.0
162,q01_roll_mean_100,0.0,0.0,62.03049850463867,0.0,234.84979629516602,0.0
115,exp_Moving_average_30000_mean,0.0,0.0,106.70099639892578,0.0,93.35399627685547,0.0
66,kurtosis_last_10000,0.0,70.01809692382812,0.0,0.0,0.0,82.69539642333984
73,median_first_10000,0.0,0.0,0.0,0.0,0.0,0.0
34,abs_q05,0.0,0.0,0.0,0.0,0.0,0.0
179,abs_max_roll_std_1000,0.0,0.0,0.0,0.0,404.82640838623047,0.0
31,abs_q999,0.0,0.0,0.0,50.120201110839844,110.52200317382812,0.0
185,q05_roll_mean_1000,0.0,0.0,0.0,0.0,0.0,0.0
184,q01_roll_mean_1000,0.0,0.0,0.0,0.0,0.0,0.0
183,min_roll_mean_1000,0.0,0.0,251.88400268554688,0.0,0.0,72.2427978515625
177,av_change_abs_roll_std_1000,0.0,0.0,0.0,0.0,166.8679962158203,132.05929565429688
79,Rmean,0.0,0.0,56.1870002746582,0.0,0.0,0.0
8,median,0.0,0.0,0.0,0.0,34791.90559387207,0.0
29,iqr,0.0,0.0,0.0,428.9958038330078,0.0,63.84450149536133
17,abs_skew,0.0,0.0,0.0,66.34190368652344,276.7280044555664,0.0
36,abs_q001,0.0,0.0,0.0,251.11890411376953,0.0,0.0
37,abs_iqr,0.0,0.0,0.0,61.300201416015625,0.0,0.0
43,std_first_50000,0.0,0.0,49.701698303222656,0.0,0.0,80.27549743652344
44,std_last_50000,0.0,0.0,56.44820022583008,0.0,0.0,0.0
49,max_first_10000,0.0,0.0,0.0,57.53630065917969,0.0,0.0
30,ave10,0.0,0.0,0.0,0.0,0.0,0.0
26,q05,0.0,0.0,0.0,0.0,0.0,0.0
150,min_roll_std_100,0.0,0.0,0.0,0.0,135.09300231933594,87.60590362548828
21,max_to_min_diff,0.0,0.0,86.9542007446289,0.0,456.052001953125,0.0
6,kurtosis,0.0,0.0,0.0,0.0,0.0,220.6999969482422
5,mad,0.0,0.0,0.0,65.77799987792969,0.0,93.45480346679688
4,sum,0.0,0.0,0.0,0.0,0.0,67.41899871826172
23,q999,0.0,0.0,0.0,0.0,0.0,0.0
135,abs_max_roll_std_10,0.0,0.0,0.0,0.0,0.0,0.0
24,q99,0.0,0.0,0.0,88.43409729003906,0.0,0.0
51,min_first_50000,0.0,0.0,5818.165802001953,0.0,0.0,0.0
130,q05_roll_std_10,0.0,33450.49139404297,0.0,0.0,0.0,61.995399475097656
90,Rstd_last_15000,0.0,0.0,0.0,0.0,198.69139862060547,0.0
54,min_last_10000,0.0,0.0,0.0,89.45929718017578,0.0,0.0
86,Imin,0.0,0.0,237.43869018554688,0.0,0.0,0.0
11,abs_std,0.0,0.0,0.0,0.0,0.0,0.0
2,max,0.0,0.0,0.0,0.0,49.19380187988281,85.54460144042969
52,min_last_50000,0.0,0.0,0.0,0.0,0.0,99.47360229492188
50,max_last_10000,0.0,0.0,0.0,0.0,0.0,0.0
18,abs_median,0.0,0.0,0.0,59.43149948120117,0.0,0.0
105,classic_sta_lta1_mean,0.0,0.0,0.0,0.0,87.5792007446289,0.0
112,Moving_average_6000_mean,0.0,0.0,0.0,0.0,87.84600067138672,0.0
19,mean_change_abs,0.0,0.0,0.0,0.0,0.0,175.2572021484375
89,Rstd_last_5000,0.0,0.0,0.0,87.62850189208984,0.0,193.52549743652344
74,median_last_10000,0.0,0.0,0.0,0.0,0.0,184.6529998779297
91,Rmax_last_5000,0.0,0.0,0.0,0.0,0.0,0.0
81,Rmax,0.0,0.0,0.0,106.22899627685547,93.30770111083984,0.0
33,abs_q95,0.0,0.0,0.0,0.0,67.12419891357422,54.49729919433594
104,abs_trend,0.0,0.0,0.0,0.0,112.86900329589844,0.0
15,abs_mad,0.0,0.0,0.0,121.45000076293945,0.0,63.80619812011719
1,std,0.0,0.0,0.0,0.0,214.05909729003906,0.0
99,Imax_last_5000,0.0,0.0,0.0,0.0,0.0,83.56950378417969
100,Imax_last_15000,0.0,0.0,328.9260025024414,0.0,0.0,0.0
102,Imin_last_15000,0.0,0.0,0.0,0.0,50.844600677490234,0.0
103,trend,0.0,0.0,315.1510009765625,0.0,96.7957992553711,0.0
28,q001,0.0,0.0,0.0,0.0,0.0,0.0
168,abs_max_roll_mean_100,0.0,0.0,61.5724983215332,0.0,0.0,0.0
12,abs_max,0.0,0.0,211.4241943359375,0.0,0.0,140.7131004333496
27,q01,0.0,0.0,0.0,0.0,0.0,206.8770980834961
109,Moving_average_700_mean,0.0,0.0,0.0,0.0,224.44600677490234,0.0
80,Rstd,0.0,0.0,0.0,0.0,0.0,0.0
76,mean_change_rate_last_50000,0.0,0.0,57.56209945678711,0.0,146.8083953857422,0.0
70,skew_last_10000,0.0,0.0,0.0,0.0,81.52680206298828,0.0
67,skew_first_50000,0.0,0.0,0.0,0.0,113.66799926757812,151.19129943847656
106,classic_sta_lta2_mean,0.0,0.0,0.0,0.0,3731.931350708008,60.64590072631836
64,kurtosis_last_50000,0.0,0.0,0.0,94.84539794921875,0.0,82.78410339355469
61,mad_first_10000,0.0,0.0,0.0,74.86380004882812,214.03889846801758,0.0
58,sum_last_10000,0.0,0.0,0.0,0.0,0.0,483.4550018310547
84,Istd,0.0,0.0,2096.15771484375,0.0,0.0,0.0
56,sum_last_50000,0.0,0.0,104.02619934082031,0.0,0.0,0.0
85,Imax,0.0,0.0,61.179298400878906,0.0,0.0,0.0
87,Rmean_last_5000,0.0,0.0,0.0,0.0,0.0,0.0
62,mad_last_10000,0.0,0.0,54.29759979248047,0.0,0.0,0.0
190,abs_max_roll_mean_1000,0.0,0.0,0.0,0.0,0.0,0.0
